objectid,id,hash,matricula,cnm,cns,municipio_cod_ibge,lon,lat
219519,957733,f82252e777038a29880ebc09bdddc5a04d42dc117dc0ef5714df3b1d4033dd09,0149139,0838812014913986,083881,4115200,-51.89745229999994,-23.42576429999997
219520,957734,52184ab5d7c1cd33f91a777c224b1fa9be04ec67e91766afad5114403b6ad9a4,0136935,0838812013693532,083881,4115200,-51.86706899999996,-23.41023249999995
219521,957739,f93ff95fead9270a741c21a617c0d4ff9bc1804ff693f8b3eed5fe74df5f24fd,0059008,0838812005900843,083881,4115200,-51.88398259999997,-23.39945149999994
219523,957753,de1c081ee4ca99e3e811de95ace70bce9b3acad71281d17067c2b71dfd6668db,0051334,0838812005133476,083881,4115200,-51.92168369999996,-23.426530899999932
219525,957761,6d48793ef23fc7144b0363aac7be230db755de24400170d0781cfa17622ff051,0012508,0838812001250857,083881,4115200,-51.918579299999976,-23.41337379999993
219526,957764,e2a0345443391a449ebe9ff4e542253af53a30932b368d7a82ca2f73ed23b03d,0041873,0838812004187338,083881,4115200,-51.903345299999955,-23.426208499999973
219527,957767,ce118c492a688d4e4132ef043084ee7abfc3a331760fb17ef997b0b0c568c95b,0149221,0838812014922134,083881,4115200,-51.89745229999994,-23.42576429999997
219528,957768,9a6c999ddae8eadabce8a48712c4491b1a09234d0f05e249dcbfd1f5c004f176,0026942,0838812002694217,083881,4115200,-51.934803099999954,-23.414155499999936
219529,957773,9719e836572e52fd89db78bde837fc610f58f531a6e34d1641c58c7e233ddc30,0039690,0838812003969088,083881,4115200,-52.002448399999935,-23.449329599999942
219530,957774,67c4230aa35d83206b07ae61035976c1e5dee50e6ee52526570b482585e724c3,0144318,0838812014431896,083881,4115200,-51.93929639999993,-23.41894819999993
219531,957782,8d1fdd7b23c53bf2b5bf465f498ce4622512a63a0e0c9f109350b9236844d383,0090029,0838812009002903,083881,4115200,-51.92497949999995,-23.425328299999933
219532,957785,82549e4fad64c2d757e04e62b96e8cc8708846a70c78653c21cf6d5e2f3296c4,0135807,0838812013580721,083881,4115200,-51.895090599999946,-23.393718299999932
219533,957787,bc305a46b346026e8ae09a9090529b80fc94c0f4e9cc99786feb412862d11647,0144789,0838812014478941,083881,4115200,-51.90983799999998,-23.38684029999996
219534,957789,57dc8529c13f668172caeacd4e1dcc17389528ed725774ace31595b48e671652,0140560,0838812014056021,083881,4115200,-51.91226069999993,-23.387874799999963
219536,957794,df389643ebc04468b7e3d62ba1c683c46f64c53d87071f7b89851023dcbe000e,0149303,0838812014930379,083881,4115200,-51.92824529999996,-23.416654799999947
219537,957795,dbc506a77bc54c2db683b4d437dbb61c88e057639aa9670a55392d14fee61386,0144305,0838812014430538,083881,4115200,-51.93929639999993,-23.41894819999993
219538,957803,e4dd61924f451ab4a5a9fb85c47cb1c15d44dfe3f9c170a7baade94ced51ba55,0119112,0838812011911254,083881,4115200,-51.92509639999997,-23.42859999999996
219539,957805,37e23634d0614a836e9d327eca637885c3c86ddf2344187f14371ffc0c20f65c,0038520,0838812003852009,083881,4115200,-51.92824529999996,-23.416654799999947
219540,957811,d81ca2c515a7327b3b2b0b742b4838e1a237f806c69f8181eb97415dd4fef6b1,0112264,0838812011226434,083881,4115200,-51.93929639999993,-23.41894819999993
219541,957820,7b827fca0c6e9c631c6dfacc13317e8e5f092ba95a34b23f21f3961280ccc0ca,0119428,0838812011942876,083881,4115200,-51.90823179999995,-23.39062329999996
219542,957830,1637f685faba205901acf2f7ae3622c681a05f87ff9690b2b1acfc83b739a547,0006555,0838812000655568,083881,4115200,-51.919489099999964,-23.39865459999993
219543,957835,274231d127bff3162b024d0a3729ef8e204c4a3cc01194193885734637b54ec3,0134692,0838812013469268,083881,4115200,-51.92037689999995,-23.430921699999942
219544,957838,23f84dae0ba9804ed8b95bbd456c261c9173f7677c9cfe65cbfe451141f5e070,0148041,0838812014804182,083881,4115200,-51.86728489999996,-23.40931869999997
219546,957840,200cc9fa81e849846fe5f6458751471aed9efebf4904231243f68a2ee8376b39,0119427,0838812011942779,083881,4115200,-51.90823179999995,-23.39062329999996
219547,957845,31888f22b596d4b9bc6881643a0cadb951373388dc971c9dbed49fffc791196e,0040810,0838812004081026,083881,4115200,-51.92824529999996,-23.416654799999947
219548,957848,26b960d5db5fa12494d3caaf7318b84a59f31e5ea667641b169c56f3b3a41201,0149333,0838812014933386,083881,4115200,-51.89745229999994,-23.42576429999997
219549,957850,19b42c7c013d8a9698833186b66954179d92ae9cf111dbe1b6f4e7c3f6406551,0140164,0838812014016445,083881,4115200,-51.89459439999996,-23.42330759999993
219550,957860,dfd793ece1ca08a9d99bc86755a6952d5fd81bdb5039dfd398a90f9819860325,0144833,0838812014483306,083881,4115200,-51.90983799999998,-23.38684029999996
219551,957862,6fd3d3164b99e2062ff82e0c6827b9a56c63bee08d6ca8301c2c30414492fbab,0149317,0838812014931737,083881,4115200,-51.89745229999994,-23.42576429999997
219552,957866,22104120bb98a1b5b286d3487ae62d17c5eb48ecc992a131168cfe7ca686bf5a,0149313,0838812014931349,083881,4115200,-51.91226069999993,-23.387874799999963
219554,957873,06c9b91109cadfbc256c06537ca9f58bd18c072513a632f8cd275d4f9ef36f24,0052620,0838812005262098,083881,4115200,-51.92824959999996,-23.423667699999953
219555,957879,d780813d7c6902212051d885b69527c1d2b80ab649f9c8ae60a779065882f092,0149324,0838812014932416,083881,4115200,-51.91226069999993,-23.387874799999963
219556,957882,7b6a73604cf602347919a0d70e33f644983cc71cf9f7bd43ea12bb13c6019b78,0144822,0838812014482239,083881,4115200,-51.90983799999998,-23.38684029999996
219557,957887,183c8cd62bad6e853cb05e39cd5a2b54e20fbe266f83313243e6252bb093863c,0125939,0838812012593940,083881,4115200,-51.91153949999995,-23.39082369999994
219558,957888,8e2941e191fd4228cf11d7ad308cc27cd7b9c6eb14261002e28060595cf2e50e,0126760,0838812012676002,083881,4115200,-51.93824459999996,-23.422781699999973
219559,957889,7518948f05e6e2d836452230a69dd3c6d55466ce078ce5de3445516d3ab88a43,0131860,0838812013186028,083881,4115200,-51.945244299999956,-23.42181779999993
219560,957892,8f1aa4f095150bf86ebbd4aab9825ccb77d11ed8288b42fcb65f77503d43cbf4,0118796,0838812011879632,083881,4115200,-51.90444489999993,-23.404512199999942
219561,957893,a4d192c547b4bdd5fac04cfbb5c445e50aefe3e51ca04a8866823570544589f5,0134711,0838812013471111,083881,4115200,-51.92037689999995,-23.430921699999942
219562,957894,50dcaf1b884b06044d739c251734c58d59486e2da2e25ed64297287dff6d325e,0137935,0838812013793539,083881,4115200,-51.898388299999965,-23.42850519999996
219563,957895,5ede4fd73c39f0e90095f5f3999bdac2db287dec9c1c7f247b612328d44b05a5,0093007,0838812009300790,083881,4115200,-51.897340199999974,-23.386480499999948
219564,957898,c2e40182a1994b1b4e7a6680fa8a6eee2f55a35cfc72f2027778fa447b7f3846,0116332,0838812011633252,083881,4115200,-51.90983799999998,-23.38684029999996
219565,957903,e5caeea9827eb391abf9eaa6060022bf985f2bd18bcd24382e204d85b6b1ead1,0142355,0838812014235568,083881,4115200,-51.89268999999996,-23.426495899999964
219566,957906,5d8b4e39f45a38ad8fd7d4c8edc694ef92b8744eedda9c486fc5239f3c124d96,0036284,0838812003628424,083881,4115200,-51.92614649999996,-23.399729899999954
219568,957908,9e88fe89073f0674c290cb7f45386a956fd54663fcca8fe70b62ec566cfd2ba9,0146375,0838812014637536,083881,4115200,-51.90311459999998,-23.385977699999955
219569,957909,782b91e4e75bf082ef0db9de448e529f5376cb7eee01c31a092ec6bca82ed6f0,0103471,0838812010347129,083881,4115200,-51.92110009999993,-23.429726899999935
219571,957918,b06fabf21cad9c70d172c4e19a9b5f3821ad1b4e47252491cee974aa7dc11085,0117473,0838812011747324,083881,4115200,-51.93754609999996,-23.41822389999993
219572,957919,0887594381f458b00696ae16b6947a69ff5df21db8424d1875cad0667e8075d8,0124495,0838812012449507,083881,4115200,-51.884331799999984,-23.401976099999956
219574,957922,d42a2fef197632b5e2cf3dc90b2a725ff62bd431d17adf973b2a9fb0effbb019,0145267,0838812014526762,083881,4115200,-51.934803099999954,-23.414155499999936
219576,957930,bd7d5a7d03d6f84db26fb4ca465afadcf1d2948fcfc5103852cef17685467485,0148196,0838812014819605,083881,4115200,-51.91284219999994,-23.406728899999962
219577,957938,bdfe3a98afa2568a1107c6c39dedb7cf989f10acc813304501509d02c2fc9474,0149326,0838812014932610,083881,4115200,-51.91226069999993,-23.387874799999963
219578,957940,45a6384c1e9b67c57d6821d110ef31c57276a1752d7b53bf264277dedfd24f91,0142338,0838812014233822,083881,4115200,-51.89268999999996,-23.426495899999964
219579,957943,1d3019a452390b4abc2e2ecb8beb6bd87638d68f2b4b6025f09d0e393df4bdbe,0005542,0838812000554203,083881,4115200,-51.915395399999966,-23.407074399999942
219581,957952,16bb5654b716fa3bfe56c50a561894fcd694e8e72a18ba2ee32877acebc86f46,0110694,0838812011069488,083881,4115200,-51.92105469999996,-23.390631499999927
219582,957953,846dfba004fd6e4d164dd0c4e60e7cf42e7b6e1071e8d8ef784958815d8633d7,0149412,0838812014941243,083881,4115200,-51.92824529999996,-23.416654799999947
219583,957954,a1b4d8da4d4715dbff60830ff7ab8bdc121c195b6815bdc0168b45c63e5510f9,0149325,0838812014932513,083881,4115200,-51.91226069999993,-23.387874799999963
219584,957960,922dae0e7991e9660a3eb3874bf4a51d360e3db73fd2231235718059dfe33cc5,0149369,0838812014936975,083881,4115200,-51.91226069999993,-23.387874799999963
219585,957962,bd3e4a71cf53a0c25d84cd7a5ced16790a0bab8fb1e2ec90f1691a913066591d,0137552,0838812013755224,083881,4115200,-51.90296829999994,-23.38561969999995
219586,957964,d4bc62e29e37eb7359e9da0e77f1376555849399f3475f6a0b598fe1227de938,0005189,0838812000518992,083881,4115200,-51.88985729999996,-23.422705099999973
219587,957975,9199a86c68a620d951d924480c12d38a5ef50e6497030ca2c764592d3654da93,0142344,0838812014234404,083881,4115200,-51.89268999999996,-23.426495899999964
219588,957977,fca30885b33af6676e5af174b0ae5080b30714fe7c2cb995a81a75c109d43d9b,0110120,0838812011012064,083881,4115200,-51.87896959999995,-23.41359129999995
219589,957978,58b4e00aee435ded03ac130aa5bea162f613ec606547e3b2038fc2127185af5d,0054596,0838812005459687,083881,4115200,-51.89711969999996,-23.419947999999977
219590,957986,ffb53f4a40f5041387726b71ea9e5b5f6fd5e3b0a4c057d3a8ce08279ed1fcfc,0149321,0838812014932125,083881,4115200,-51.92824529999996,-23.416654799999947
219591,957989,1a72f76623a5fdecf7d458b4a7320f731c417742648a550ce6607d8de895c938,0120564,0838812012056463,083881,4115200,-51.87115229999995,-23.40516059999993
219592,957994,2f4c2792e91322dfa57ef7afa45206f093dcc76418e00a57f996cf096d134464,0149327,0838812014932707,083881,4115200,-51.91226069999993,-23.387874799999963
219593,957999,0e9f60f6e202ceed4a5a14d5b5cc2fe9566c2190b0b1894d581b4f46d7826281,0067616,0838812006761621,083881,4115200,-51.922514199999966,-23.40503179999996
219594,958005,41f155f239b3c3c665e7d9d037a48fcbfb0f5844b83bacc7cda183a45ac10096,0114968,0838812011496870,083881,4115200,-51.93754609999996,-23.41822389999993
219595,958006,4a5593bd5b4eb88b786d409917961dad715108bee2e9a98f73283baa68ce4b67,0057933,0838812005793367,083881,4115200,-51.892587599999956,-23.39619319999997
219596,958008,7c4211c5c45a508b668e667b6f4a18d40eb3589df4a3861a3686cd951635d31b,0144823,0838812014482336,083881,4115200,-51.90983799999998,-23.38684029999996
219597,958011,01cdd7f001805d673958118212f6632df86620b80cde49caff5df9ef4bc0bbf5,0149314,0838812014931446,083881,4115200,-51.91226069999993,-23.387874799999963
219598,958012,aa706dcf48af7b565208a11c188cb9542ade017e3aa3bb6843675582b6371a17,0087229,0838812008722961,083881,4115200,-51.89477769999996,-23.394574699999964
219599,958013,eac38b9ec3384562b489518e4d29a2fe3e11b1ca81426023aa7f74d4642418ca,0146455,0838812014645587,083881,4115200,-51.883054999999956,-23.41118709999995
219600,958017,da43df811e4af35d84bab4ba12b3dce062af906dc37f61d99d22d7d657450eb1,0130047,0838812013004735,083881,4115200,-51.89459439999996,-23.42330759999993
219601,958020,d394081983c9446d570568ab3f94cb5cb21ab4d85e379b2dd77475726c73e610,0147180,0838812014718046,083881,4115200,-51.92257859999995,-23.431084599999963
219602,958023,0809b1c7cababdd1512dc0215064d1fecf5ebd6b4cb7dccd8e7a1241f5dd2d34,0149331,0838812014933192,083881,4115200,-51.89745229999994,-23.42576429999997
219603,958029,d46f03c057aebc784a63edfe00c3a9117f8cb1c9a4869848c7c03a374340a9c3,0149409,0838812014940952,083881,4115200,-51.91226069999993,-23.387874799999963
219604,958032,e7b4850a3caec236dc8602924cc075b529e6ef34341d8acba289355a9461cc8f,0131843,0838812013184379,083881,4115200,-51.945244299999956,-23.42181779999993
219605,958042,c4a0805c50a600df43ddeaf42e6a2643dca851a95b94a676f4c6d685a1fe4637,0149316,0838812014931640,083881,4115200,-51.91226069999993,-23.387874799999963
219606,958043,7e3f41db053e0174264f1fd3b62034ad7c3f52bf71cae855d691d3c8938bdb1d,0111792,0838812011179292,083881,4115200,-51.92168369999996,-23.426530899999932
219607,958048,8b8d9cc3dfdaa071cf2d24edb9c2344cffa3d522522cf54307abd9077429af89,0146743,0838812014674396,083881,4115200,-51.925084899999945,-23.409464999999955
219608,958050,4eceb381c5b293ed5e9904bef29b17afbec66b363ae6f4d7ef86280d7dd3afff,0010680,0838812001068012,083881,4115200,-51.90990029999995,-23.41675079999993
219609,958052,e3229193fac4f8b1d43e5fea600f909cf29214f91734cd7d2451fcd27b1f4a57,0063635,0838812006363533,083881,4115200,-51.90243049999998,-23.404381399999977
219610,958057,6bcc436cb32d6c298e8b64a361584a0c6b77c7709da1dae92ae74917bbe16820,0142243,0838812014224316,083881,4115200,-51.89268999999996,-23.426495899999964
219612,958061,8b9f9235a7dff1026dc2ea93ed65cb793b2ea0240d436182ebac3d3d8c3373ab,0144844,0838812014484470,083881,4115200,-51.90983799999998,-23.38684029999996
219613,958062,0c8c693fb17decb107b860cf74848bc2a4f7d7c597481f8a15dd243764e97645,0103490,0838812010349069,083881,4115200,-51.92110009999993,-23.429726899999935
219614,958064,87a01625dfde6b1abc99e86000d52faade38edb17ff891c44d208c44a2485388,0128913,0838812012891342,083881,4115200,-51.93929639999993,-23.41894819999993
219615,958066,c91f5588191eb9285abc4ca70ca0da8b4f003f8ad2db7503f5b21d3b2e076e00,0070830,0838812007083079,083881,4115200,-51.89726039999994,-23.409490799999958
219616,958072,20c9258deb10c0c14bbb6e1450f3375345aee6e47f4590b6f3e23ac4ee12f5d7,0149378,0838812014937848,083881,4115200,-51.89745229999994,-23.42576429999997
219617,958073,967cd1742839ed861c0579f7ec54701bd918c33319cacd00a7b12e5e21d5a02a,0146521,0838812014652183,083881,4115200,-51.863665099999935,-23.40985379999995
219618,958074,9900b731c69cb11a5c4a1b7bb8f9d976e1c81150d36dab2ee2f9b6c25ce8193c,0122501,0838812012250172,083881,4115200,-51.90296829999994,-23.38561969999995
219619,958087,21d3522bda2e3a13f26d0ade65bec1d0f96513306c7fa8d2a1f207f6e2f40dc5,0149315,0838812014931543,083881,4115200,-51.91226069999993,-23.387874799999963
219620,958091,850a34cc55789ba061785b65849c962986f8dceaee43b3ff4e2bb4d2023833f9,0142358,0838812014235859,083881,4115200,-51.89268999999996,-23.426495899999964
219622,958095,e7e125450de82c58138a5f4e777b825967d9419e9d73fa0cc3c0f0c27b751f1e,0119381,0838812011938123,083881,4115200,-51.93929639999993,-23.41894819999993
219623,958096,71dfe95c8514a9d1d66dd1924acf358029ac31235e5460d1625b3d011b71572d,0088171,0838812008817148,083881,4115200,-51.934803099999954,-23.414155499999936
219624,958098,e7adfe2f281d3c6b1ec60b3a2a92ba5f64902c89d672665c7bdaad1e36de3513,0014638,0838812001463869,083881,4115200,-51.91828949999996,-23.40386849999993
219625,958099,009c4329811c82d8196394772cb81783c89ffdc7c6b807dc12abe1f262a416c5,0110522,0838812011052222,083881,4115200,-51.86220569999995,-23.41016039999994
219626,958109,3b8fcdd11391e6e724ac49de812d58c07a87d6b4a98bf1752c33b4182aa2aa2b,0148353,0838812014835319,083881,4115200,-51.90056389999995,-23.396343399999978
219627,958110,ba57de3fba4223729fb7c9762d5b14dbde5452f0c7e63ac3feb5459926cda2a1,0141281,0838812014128189,083881,4115200,-51.88197999999994,-23.401133399999935
219628,958112,ff5aa0794a4cf32e6cfa4f6acb09c3840efe326ecaeeef7e8931f5d076bab122,0145203,0838812014520360,083881,4115200,-51.886802399999965,-23.40887179999993
219629,958113,1414ab518c536895b09f6ff1bae38f904c15361f67a9e9ca21385932e55dec87,0026943,0838812002694314,083881,4115200,-51.934803099999954,-23.414155499999936
219630,958115,fb83ac4fb262111c5cb1eafe1c2d02ddc22c723c69cca60c7bec06a08662ebcb,0149417,0838812014941728,083881,4115200,-51.92824529999996,-23.416654799999947
219631,958118,b50501a9161b883246d2459a52de4dc42375c968802c9bb20fa821277e58480f,0020587,0838812002058770,083881,4115200,-51.92080359999994,-23.413854399999934
219632,958119,d32ac932834b4540c85ce5f09180631b8df7e0e1a1f6b7e6bdded1649ffb3a8e,0003566,0838812000356614,083881,4115200,-51.915358399999946,-23.39318339999994
219633,958120,2ce86333baa7a600ee792082101df8cc0eceb258fe5182a799f0a58df2e8efe2,0004505,0838812000450510,083881,4115200,-51.89292089999998,-23.423606199999938
219634,958126,abf6ad4588aac7a25bc334b552f126a78285fb456a7d860180ad413e2a3861a8,0098743,0838812009874351,083881,4115200,-51.90203749999995,-23.42518289999998
219635,958129,49bc2b38350b91f43698484db711986c13e5ccf6c5d6c6dc82a273d1627abe5b,0144460,0838812014446058,083881,4115200,-51.90050779999996,-23.39333789999995
219636,958131,8df0b935208982bd53697ee74fefc5b4720638c1e3f4b90d5227708a53a71a64,0129415,0838812012941588,083881,4115200,-51.88561639999995,-23.412552499999947
219637,958132,19f7381febba8094768f56491da9666f8efa01cad89e3023738f45cfa3c02bd0,0025984,0838812002598478,083881,4115200,-51.926525599999934,-23.40629519999993
219638,958133,d7bcfef49306a36da6fdffb4a8fab8ab2f391a3d15d26a0d9f0b8922c658741e,0074475,0838812007447508,083881,4115200,-51.89571769999998,-23.41730259999997
219639,958136,0a3e8af869df2c38a302f181a4e2d0e76307625a95a63a51bbc32d01dc8b8e1b,0062271,0838812006227151,083881,4115200,-51.89935209999993,-23.391977999999938
219640,958142,39959cd4e34a34e6a3fe2974a90220409894110707f9479764bbc21baf599fd2,0105036,0838812010503687,083881,4115200,-51.870198699999946,-23.408121299999948
219641,958147,b3774f3f7785dfdd338e02792b23af666b4192a1d46949b81106a30078a62bb8,0147861,0838812014786140,083881,4115200,-51.86592299999995,-23.412265499999933
219642,958151,0e8cfcc4b6175c4dc43b8e29655ad279619e689b878178c0fdaf90c66f186929,0096521,0838812009652124,083881,4115200,-51.93929639999993,-23.41894819999993
219643,958153,d8b5fb8345921eb85e204ba9db5b9a43c37734a3333d3ce15bfa0410eed3c098,0126795,0838812012679591,083881,4115200,-51.93824459999996,-23.422781699999973
219646,958165,c4cf2922967e015057da5ab76625119f22df39e01d091967c32d074bd5d66275,0146261,0838812014626187,083881,4115200,-51.945244299999956,-23.42181779999993
219647,958167,9c7109380e52ae43990e169748f2e10a7d1533bdbac5676a27ff90833c263083,0147149,0838812014714942,083881,4115200,-51.92257859999995,-23.431084599999963
219650,958179,4c2ad1cf84472733314fe5e7db2050d77b44661beed347056aa8baecfd622f4b,0146742,0838812014674202,083881,4115200,-51.925084899999945,-23.409464999999955
219651,958181,8a4c614a553300eecd3ca032a4c850541d6e6905183cd32d6ad8b78b74b88247,0149320,0838812014932028,083881,4115200,-51.89745229999994,-23.42576429999997
219652,958182,2a7f3fc2c3fe5cf1aad1b8332f6c23334db7869a5560941a54e560ef0ea7d404,0014065,0838812001406542,083881,4115200,-51.92431689999995,-23.40178009999994
219653,958187,787eb9127ba331c110b527f21a5ca64b9217632048173a0cdcb5909269b56aea,0020240,0838812002024044,083881,4115200,-51.893042399999956,-23.42287349999998
219654,958192,3d6f27d15ceebcfda3d3e2a40fabb141e6268161edceec9ac6c8cb8bdda7b3a5,0149351,0838812014935132,083881,4115200,-51.89745229999994,-23.42576429999997
219655,958200,ac70de865065f7c19a1bdb742c1ebbf3602637e543fe0054b67b00c7e362a196,0149328,0838812014932804,083881,4115200,-51.89745229999994,-23.42576429999997
219656,958201,a30dbc1dbdad0f19648c49038106488f82ba97db9ebf0b5e97dcd8487e7ee3d5,0122773,0838812012277332,083881,4115200,-51.88170779999996,-23.408456899999976
219657,958202,9ebac8c4b63e99b158e62ff456822e6dd518559b490c1fdbc533c1311eef6589,0149338,0838812014933871,083881,4115200,-51.89745229999994,-23.42576429999997
219658,958203,54c23afa0e068bfb852906a38f877c3b256230ede32cd44b4c2f76b915a12ee4,0130019,0838812013001922,083881,4115200,-51.89459439999996,-23.42330759999993
219659,958204,59fc29847baa1c1762284a17b03effc177c41666bdfd7bd18fac6a3b592be7a6,0142744,0838812014274465,083881,4115200,-51.893042399999956,-23.42287349999998
219660,958209,3dea69b295277b471cde5957698160d52bec6ac66a19617c3357de8d3fcfd6fe,0089318,0838812008931802,083881,4115200,-51.89334839999998,-23.390615099999934
219661,958214,33c3cc30458a420c46ad6e6abb94b214f77b9d54876040ca4e92d540515874c9,0119002,0838812011900293,083881,4115200,-51.92162929999995,-23.428592099999946
219662,958216,23b0f3425eaeda896ddc5e78e899b13183b432f81398cdcff103527638758b34,0103186,0838812010318611,083881,4115200,-51.871870799999954,-23.402629299999944
219663,958223,6ca2d0d3e849cd807f054cd32e4f5904296f5de71589fd835ec6e077272077a7,0143214,0838812014321413,083881,4115200,-51.91853409999993,-23.409843799999976
219664,958229,9c97da577ac13a93126bb464edf1c8629e3a764faee858337247dcc1b3d699b1,0143486,0838812014348670,083881,4115200,-51.91991529999996,-23.423072599999955
219665,958230,5106da15d2f4bea5230745866a88e307b4fc9168744711319d7a6640e6053347,0131091,0838812013109107,083881,4115200,-51.90983799999998,-23.38684029999996
219666,958233,5f16810aae76507c53f2fa922a6a307c5a8448cb956af7686ec9cf1e93609599,0147154,0838812014715427,083881,4115200,-51.92257859999995,-23.431084599999963
219668,958239,28d0e15c41201a8b19231cbf5677a0bc6e873f26c479f54dc8517127b2ac6afd,0140698,0838812014069892,083881,4115200,-51.87777909999994,-23.400363899999945
219669,958240,c6277ce11c21049e239a750463aadcbd6e02c82648d02e37a5529dfcadd14200,0104528,0838812010452859,083881,4115200,-51.89292089999998,-23.423606199999938
219670,958245,fcb86b51934692258f98daf47669c40729841d79976591f3cb10fa013f4937a1,0093299,0838812009329987,083881,4115200,-51.86728489999996,-23.40931869999997
219671,958247,4d15bff81a8141c2612aa938e54b2615652666a20b1db1386bbdc3fcc0f9d2a3,0147985,0838812014798556,083881,4115200,-51.90311459999998,-23.385977699999955
219672,958249,ea06397051ae5e39acaff405f3690490e4d68674f1d1999f849f510d58241176,0145155,0838812014515510,083881,4115200,-51.920226699999944,-23.40595979999995
219673,958250,169884ba5e9cb89a257dadbf0465ce8e6c4ffdf2c24c1b57607906d0b6574e95,0130157,0838812013015793,083881,4115200,-51.89459439999996,-23.42330759999993
219674,958252,069bb3a87e76af298443ca5498754ab2d71c2ff62b3d7f49054e85d8fb2496a7,0029684,0838812002968436,083881,4115200,-51.91156379999995,-23.402638399999944
219675,958259,7831200bb527a38a9af9e0e15999bc14216e5cf6894d302012930b8d4086a017,0064288,0838812006428814,083881,4115200,-51.89808439999996,-23.409742799999947
219676,958262,60c6c023406f6a53b0070ead8a71e96b22838145c5cd9a343e2267a86988f255,0126771,0838812012677166,083881,4115200,-51.93824459999996,-23.422781699999973
219677,958266,be5c7778a77539c19f512c16fe244722f69d71ef1d28a032e1f66c7335a1f804,0038133,0838812003813306,083881,4115200,-51.912067899999954,-23.39430509999994
219678,958267,b8c264fa57ef1dbe511f35ac8fd642427de2c10d636a00f9cb52a530fdf3913f,0144385,0838812014438589,083881,4115200,-51.91407019999997,-23.39463799999993
219680,958270,6a2d845fab9a5d5547c207b61fce5c3d5a36c39f6d7e151c2becc2ff672f0443,0013800,0838812001380061,083881,4115200,-51.91698789999998,-23.402107099999967
219681,958275,25484b03dcde21afc80eefbd3c32ee3ed1d9d44d873380eddd9da2e2732ff5bc,0140670,0838812014067079,083881,4115200,-51.90050779999996,-23.39333789999995
219682,958277,86b76427821f15b8aa7c4ff976b498dc051922d9e79c21ab93d58f12a48a5ec8,0146831,0838812014683126,083881,4115200,-51.92134599999997,-23.42570319999993
219683,958280,04f67baafcb3ea9161dccdffd2338e31a128e103f7a0df7f2f79f83db55c1ae8,0011390,0838812001139016,083881,4115200,-51.90510109999997,-23.42636209999995
219684,958284,6de1075c5c7e6ba81fcd2482508a67de7a1180e81d38821607ae1a47dd40a42e,0144790,0838812014479038,083881,4115200,-51.90983799999998,-23.38684029999996
219685,958286,e747a2f8ffca6d5944dd70d753b346dbb1550b2b7701aa0a97bd7a7c5b451c74,0146806,0838812014680604,083881,4115200,-51.92134599999997,-23.42570319999993
219686,958287,eaa7a335077a3f27461421a02abb9e9871d84022f86ae6286be0911a6884e747,0003040,0838812000304040,083881,4115200,-51.912067899999954,-23.39430509999994
219687,958290,5dc869e2c0f9158e8effce0d130b758df92955089849d86f5102e683b91745aa,0020916,0838812002091653,083881,4115200,-51.90510109999997,-23.42636209999995
219688,958291,91bcbe5b69bd27e0534b3cb8ea09d107b1a3be8bba66b64ed6beba16deae0db0,0138384,0838812013838450,083881,4115200,-51.920226699999944,-23.40595979999995
219689,958293,bcb9cdf4defc02e4b49830f404a7daf13eb77703b74df6c06349722fae7842e1,0116441,0838812011644116,083881,4115200,-51.90983799999998,-23.38684029999996
219690,958294,6355d0ef35485b13d10547b29167397f0f5fa454742dd22768273a1d656c4bf9,0134685,0838812013468589,083881,4115200,-51.92037689999995,-23.430921699999942
219694,958309,fbb0bfaae5284c641fea1670377b97a5c441af001fb98181d934dcccf27e391e,0088104,0838812008810455,083881,4115200,-51.90296829999994,-23.38561969999995
219696,958315,17a562b0fa3e9f6a254d4864b80e2c5f7b1c759134d9fa375b0f60535dc51a9c,0001266,0838812000126627,083881,4115200,-51.89034909999998,-23.42308369999995
219698,958324,71e35788b4f7a90db27fd0bd71fbddbbf255ebf5ce04d61a4c58fb2848b827af,0089008,0838812008900859,083881,4115200,-51.87923689999997,-23.39914209999995
219700,958328,be10370ddafb0ee63e810ada9eccd4302bec1a6069768faa06a9df59dafabd4a,0023188,0838812002318827,083881,4115200,-51.90296829999994,-23.38561969999995
219701,958333,344cc927b6a3c21d32773f02576b392151247bae75dcd29a7cddbb21e973e69b,0147158,0838812014715815,083881,4115200,-51.92257859999995,-23.431084599999963
219702,958334,19eb33c62b1e73f09557f34a2e123ac65fdf64069831941b00a804aa0b179463,0120428,0838812012042883,083881,4115200,-51.86728489999996,-23.40931869999997
219703,958335,e54f015d895fd40bd8476acaad22ad7100d49389bfaa37c61014053939ba07de,0005133,0838812000513366,083881,4115200,-51.90640789999998,-23.418515199999945
219704,958339,6e63c579baa9e2ca6b80a7fdaf402e5417b4f49468ad3699e6af4b52a0eeb4a7,0128485,0838812012848565,083881,4115200,-51.93638749999997,-23.42567329999997
219705,958340,085db97a98952e9e14de4f63b9660d6313a59a1a8bd0a0b1d7ec8b3263622c95,0116363,0838812011636356,083881,4115200,-51.90983799999998,-23.38684029999996
219706,958341,47a9bad81dded81a614a6dc352bcf3bca4d47d84a541208d6c1d86e20eb44912,0006461,0838812000646159,083881,4115200,-51.923613099999955,-23.40114449999993
